split	family	scenario	root	regime	center_distance	family_code	expert	budget	attempt_wall_us	accepted	execution_failure	gate_mismatch	terminal_wall_us
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-low-v1	3	34.875	1	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-low-v1	4	34.625	1	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-middle-v1	0	62.751000000000005	0	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-middle-v1	2	152.62499999999997	0	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-middle-v1	3	193.875	1	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-middle-v1	4	192.833	1	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-high-v1	0	59.209000000000003	0	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-high-v1	2	147.54199999999997	0	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-high-v1	3	192.416	1	0	0	188.333
heldout	ConditionedCubic	3	1.7	0.05859375	0.44140625	0.5	conditioned-high-v1	4	189.25	1	0	0	188.333
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-low-v1	0	37.834000000000003	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-low-v1	2	35.082999999999998	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-low-v1	3	35.042000000000002	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-low-v1	4	35.082999999999998	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-middle-v1	0	61.540999999999997	0	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-middle-v1	2	149.833	0	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-middle-v1	3	194.625	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-middle-v1	4	193.292	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-high-v1	0	60.834000000000003	0	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-high-v1	2	146.33299999999997	0	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-high-v1	3	191.125	1	0	0	188
heldout	ConditionedCubic	4	1.8309523809523809	0.07421875	0.42578125	0.5	conditioned-high-v1	4	188.125	1	0	0	188
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-low-v1	0	35.792000000000002	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-low-v1	2	35.459000000000003	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-low-v1	3	35.25	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-low-v1	4	37.707999999999998	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-middle-v1	0	60.623999999999995	0	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-middle-v1	2	148.25	0	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-middle-v1	3	191.458	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-middle-v1	4	190.625	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-high-v1	0	58.084000000000003	0	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-high-v1	2	145.375	0	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-high-v1	3	187.833	1	0	0	184.209
heldout	ConditionedCubic	5	1.2	0.08984375	0.41015625	0.5	conditioned-high-v1	4	187.666	1	0	0	184.209
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-low-v1	0	38.666000000000025	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-low-v1	2	126.62400000000002	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-low-v1	3	169.084	1	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-low-v1	4	167.458	1	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-middle-v1	0	59.376000000000005	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-middle-v1	2	146.083	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-middle-v1	3	189.75	1	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-middle-v1	4	188.583	1	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-high-v1	0	57.624000000000024	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-high-v1	2	146.00099999999998	0	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-high-v1	3	186.542	1	0	0	227.833
heldout	ConditionedCubic	6	1.3309523809523809	0.10546875	0.39453125	0.5	conditioned-high-v1	4	186.209	1	0	0	227.833
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-low-v1	0	40.958999999999975	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-low-v1	2	125.16600000000003	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-low-v1	3	166.292	1	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-low-v1	4	169.541	1	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-middle-v1	0	58.374999999999972	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-middle-v1	2	145.58300000000003	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-middle-v1	3	187.458	1	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-middle-v1	4	189.583	1	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-high-v1	0	57.043000000000006	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-high-v1	2	144.16699999999997	0	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-high-v1	3	186.333	1	0	0	228.25
heldout	ConditionedCubic	7	1.4619047619047618	0.12109375	0.37890625	0.5	conditioned-high-v1	4	186.333	1	0	0	228.25
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-low-v1	0	39.25	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-low-v1	2	127.95800000000003	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-low-v1	3	168	1	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-low-v1	4	167.25	1	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-middle-v1	0	57.459000000000003	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-middle-v1	2	144.45800000000003	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-middle-v1	3	188.25	1	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-middle-v1	4	186.083	1	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-high-v1	0	59.207999999999998	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-high-v1	2	143.29200000000003	0	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-high-v1	3	185.833	1	0	0	185.666
heldout	ConditionedCubic	8	1.5928571428571427	0.13671875	0.36328125	0.5	conditioned-high-v1	4	184.959	1	0	0	185.666
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-low-v1	0	39.376000000000005	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-low-v1	2	126.417	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-low-v1	3	167.291	1	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-low-v1	4	169.125	1	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-middle-v1	0	56.376000000000005	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-middle-v1	2	145.79100000000003	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-middle-v1	3	185.584	1	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-middle-v1	4	187.209	1	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-high-v1	0	56.082999999999998	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-high-v1	2	143.29199999999997	0	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-high-v1	3	185.208	1	0	0	186.417
heldout	ConditionedCubic	9	1.7238095238095239	0.15234375	0.34765625	0.5	conditioned-high-v1	4	185.292	1	0	0	186.417
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-low-v1	0	39.707999999999998	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-low-v1	2	129.33300000000003	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-low-v1	3	168.167	1	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-low-v1	4	167.833	1	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-middle-v1	0	55.457999999999998	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-middle-v1	2	141.58299999999997	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-middle-v1	3	183.708	1	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-middle-v1	4	183.791	1	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-high-v1	0	57.959000000000003	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-high-v1	2	141.99999999999997	0	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-high-v1	3	183.709	1	0	0	183.583
heldout	ConditionedCubic	10	1.8547619047619048	0.16796875	0.33203125	0.5	conditioned-high-v1	4	182.625	1	0	0	183.583
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-low-v1	0	39.875	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-low-v1	2	128.41600000000003	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-low-v1	3	167.708	1	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-low-v1	4	169.917	1	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-middle-v1	0	54.582999999999998	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-middle-v1	2	140.37500000000003	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-middle-v1	3	182.417	1	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-middle-v1	4	182.042	1	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-high-v1	0	55.25	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-high-v1	2	142.666	0	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-high-v1	3	184.541	1	0	0	183.875
heldout	ConditionedCubic	11	1.2238095238095237	0.18359375	0.31640625	0.5	conditioned-high-v1	4	184.875	1	0	0	183.875
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-low-v1	0	40.374999999999972	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-low-v1	2	130.83300000000003	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-low-v1	3	171.25	1	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-low-v1	4	168.75	1	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-middle-v1	0	56.45799999999997	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-middle-v1	2	139.66600000000003	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-middle-v1	3	181.167	1	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-middle-v1	4	180.709	1	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-high-v1	0	55.707999999999998	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-high-v1	2	149.95899999999997	0	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-high-v1	3	189.5	1	0	0	230.292
heldout	ConditionedCubic	12	1.3547619047619048	0.19921875	0.30078125	0.5	conditioned-high-v1	4	186.958	1	0	0	230.292
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-low-v1	0	41.124000000000024	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-low-v1	2	127.834	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-low-v1	3	169.625	1	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-low-v1	4	169.334	1	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-middle-v1	0	52.750999999999976	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-middle-v1	2	138.375	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-middle-v1	3	179.875	1	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-middle-v1	4	182.291	1	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-high-v1	0	54.499999999999972	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-high-v1	2	141.08300000000003	0	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-high-v1	3	183.5	1	0	0	225.042
heldout	ConditionedCubic	13	1.4857142857142858	0.21484375	0.28515625	0.5	conditioned-high-v1	4	182.708	1	0	0	225.042
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-low-v1	0	41.625	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-low-v1	2	127.291	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-low-v1	3	170.666	1	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-low-v1	4	167.625	1	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-middle-v1	0	51.790999999999997	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-middle-v1	2	137.29200000000003	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-middle-v1	3	179.667	1	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-middle-v1	4	178.834	1	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-high-v1	0	53.623999999999995	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-high-v1	2	141.58199999999999	0	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-high-v1	3	183	1	0	0	185.333
heldout	ConditionedCubic	14	1.6166666666666667	0.23046875	0.26953125	0.5	conditioned-high-v1	4	181.875	1	0	0	185.333
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-low-v1	0	41.084000000000003	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-low-v1	2	127.708	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-low-v1	3	168.834	1	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-low-v1	4	168.958	1	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-middle-v1	0	51.917000000000002	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-middle-v1	2	137.41700000000003	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-middle-v1	3	178.5	1	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-middle-v1	4	178.833	1	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-high-v1	0	53.332999999999998	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-high-v1	2	139.791	0	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-high-v1	3	180.583	1	0	0	183.5
heldout	ConditionedCubic	15	1.7476190476190476	0.24609375	0.25390625	0.5	conditioned-high-v1	4	180.625	1	0	0	183.5
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-low-v1	0	41.918000000000006	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-low-v1	2	127.75000000000003	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-low-v1	3	168.833	1	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-low-v1	4	168.542	1	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-middle-v1	0	50.084000000000003	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-middle-v1	2	136.29100000000003	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-middle-v1	3	177.834	1	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-middle-v1	4	177.208	1	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-high-v1	0	52.707999999999998	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-high-v1	2	138.79100000000003	0	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-high-v1	3	180.667	1	0	0	184.833
heldout	ConditionedCubic	16	1.8785714285714286	0.26171875	0.23828125	0.5	conditioned-high-v1	4	180.334	1	0	0	184.833
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-low-v1	0	44.417000000000002	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-low-v1	2	130.24999999999997	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-low-v1	3	169.25	1	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-low-v1	4	169.084	1	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-middle-v1	0	49.167000000000002	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-middle-v1	2	135.667	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-middle-v1	3	176.583	1	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-middle-v1	4	177.041	1	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-high-v1	0	52.251000000000005	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-high-v1	2	138.91600000000003	0	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-high-v1	3	181.917	1	0	0	183.667
heldout	ConditionedCubic	17	1.2476190476190476	0.27734375	0.22265625	0.5	conditioned-high-v1	4	180.166	1	0	0	183.667
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-low-v1	0	42.540999999999997	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-low-v1	2	128.25	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-low-v1	3	170.416	1	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-low-v1	4	172.958	1	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-middle-v1	0	48.499999999999972	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-middle-v1	2	165.04199999999997	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-middle-v1	3	195.375	1	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-middle-v1	4	223.042	1	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-high-v1	0	165.20799999999997	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-high-v1	2	148.416	0	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-high-v1	3	185.083	1	0	0	231.208
heldout	ConditionedCubic	18	1.3785714285714286	0.29296875	0.20703125	0.5	conditioned-high-v1	4	182.667	1	0	0	231.208
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-low-v1	0	43.917000000000002	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-low-v1	2	127.54199999999997	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-low-v1	3	442.33300000000003	1	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-low-v1	4	167.833	1	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-middle-v1	0	48	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-middle-v1	2	132.70800000000003	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-middle-v1	3	194.209	1	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-middle-v1	4	186.084	1	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-high-v1	0	52.75	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-high-v1	2	139.708	0	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-high-v1	3	182.667	1	0	0	185.291
heldout	ConditionedCubic	19	1.5095238095238095	0.30859375	0.19140625	0.5	conditioned-high-v1	4	336.33300000000003	1	0	0	185.291
heldout	ConditionedCubic	20	1.6404761904761904	0.32421875	0.17578125	0.5	conditioned-low-v1	0	46.666999999999973	0	0	0	191.125
heldout	ConditionedCubic	20	1.6404761904761904	0.32421875	0.17578125	0.5	conditioned-low-v1	2	132.499	0	0	0	191.125
heldout	ConditionedCubic	20	1.6404761904761904	0.32421875	0.17578125	0.5	conditioned-low-v1	3	176.333	1	0	0	191.125
heldout	ConditionedCubic	20	1.6404761904761904	0.32421875	0.17578125	0.5	conditioned-low-v1	4	176.209	1	0	0	191.125
heldout	ConditionedCubic	20	1.6404761904761904	0.32421875	0.17578125	0.5	conditioned-middle-v1	0	47.25	0	0	0	191.125
